,Country,City,AccentCity,Region,Population,Latitude,Longitude
3003661,us,elk city,Elk City,OK,10522,35.4119444,-99.4038889
3003673,us,enid,Enid,OK,46138,36.3955556,-97.8780556
3003844,us,guthrie,Guthrie,OK,10277,35.8788889,-97.425
3003845,us,guymon,Guymon,OK,10509,36.6827778,-101.4811111
3003993,us,jenks,Jenks,OK,12921,36.0227778,-95.9680556
3004080,us,lawton,Lawton,OK,91752,34.6086111,-98.39
3004222,us,miami,Miami,OK,13336,36.8744444,-94.8772222
3004229,us,midwest city,Midwest City,OK,54958,35.4494444,-97.3963889
3004246,us,moore,Moore,OK,47475,35.3394444,-97.4863889
3004272,us,muskogee,Muskogee,OK,38696,35.7477778,-95.3694444
3004273,us,mustang,Mustang,OK,15612,35.3841667,-97.7241667
3004320,us,norman,Norman,OK,101742,35.2225,-97.4391667
3004358,us,oklahoma city,Oklahoma City,OK,532950,35.4675,-97.5161111
3004360,us,okmulgee,Okmulgee,OK,12482,35.6233333,-95.9602778
3004397,us,owasso,Owasso,OK,23923,36.2694444,-95.8544444
3004475,us,ponca city,Ponca City,OK,25273,36.7069444,-97.0852778
3004603,us,sand springs,Sand Springs,OK,17826,36.1397222,-96.1086111
3004608,us,sapulpa,Sapulpa,OK,19825,35.9986111,-96.1138889
3004638,us,shawnee,Shawnee,OK,29721,35.3272222,-96.925
3004711,us,stillwater,Stillwater,OK,42757,36.1155556,-97.0580556
3004753,us,tahlequah,Tahlequah,OK,16146,35.9152778,-94.9697222
3004780,us,the village,The Village,OK,9979,35.5608333,-97.5511111
3004811,us,tulsa,Tulsa,OK,382005,36.1538889,-95.9925
3004877,us,warr acres,Warr Acres,OK,9594,35.5225,-97.6186111
3004896,us,weatherford,Weatherford,OK,9262,35.5261111,-98.7072222
3004958,us,woodward,Woodward,OK,11748,36.4336111,-99.39
3004975,us,yukon,Yukon,OK,21196,35.5066667,-97.7622222
3004993,us,albany,Albany,OR,44757,44.6366667,-123.1047222
3005003,us,aloha,Aloha,OR,44915,45.4944444,-122.8658333
3005009,us,altamont,Altamont,OR,19716,42.2069444,-121.7361111
3005026,us,ashland,Ashland,OR,20888,42.1947222,-122.7083333
3005028,us,astoria,Astoria,OR,9535,46.1880556,-123.83
3005038,us,baker city,Baker City,OR,9539,44.775,-117.8333333
3005065,us,beaverton,Beaverton,OR,82648,45.4872222,-122.8025
3005070,us,bend,Bend,OR,65756,44.0583333,-121.3141667
3005160,us,canby,Canby,OR,15459,45.2630556,-122.6913889
3005181,us,cedar hills,Cedar Hills,OR,8625,45.505,-122.7972222
3005182,us,cedar mill,Cedar Mill,OR,13975,45.525,-122.8097222
3005187,us,central point,Central Point,OR,16270,42.3761111,-122.9152778
3005238,us,coos bay,Coos Bay,OR,15394,43.3666667,-124.2166667
3005245,us,cornelius,Cornelius,OR,10589,45.52,-123.0586111
3005248,us,corvallis,Corvallis,OR,50701,44.5647222,-123.2608333
3005276,us,dallas,Dallas,OR,13852,44.9194444,-123.3158333
3005373,us,eugene,Eugene,OR,145208,44.0522222,-123.0855556
3005379,us,fairview,Fairview,OR,9445,45.5386111,-122.4327778
3005407,us,forest grove,Forest Grove,OR,19427,45.52,-123.1094444
3005449,us,gladstone,Gladstone,OR,12249,45.3808333,-122.5936111
3005475,us,grants pass,Grants Pass,OR,27191,42.4391667,-123.3272222
3005485,us,gresham,Gresham,OR,98851,45.4983333,-122.4302778
3005513,us,hayesville,Hayesville,OR,20021,44.9861111,-122.9816667
3005528,us,hermiston,Hermiston,OR,14951,45.8405556,-119.2883333
3005533,us,hillsboro,Hillsboro,OR,82320,45.5230556,-122.9886111
3005601,us,keizer,Keizer,OR,35537,44.9902778,-123.025
3005621,us,klamath falls,Klamath Falls,OR,19203,42.225,-121.7805556
3005624,us,la grande,La Grande,OR,12288,45.3247222,-118.0866667
3005631,us,lake oswego,Lake Oswego,OR,36597,45.4208333,-122.6694444
3005649,us,lebanon,Lebanon,OR,13487,44.5366667,-122.9058333
3005734,us,medford,Medford,OR,69638,42.3266667,-122.8744444
3005757,us,milwaukie,Milwaukie,OR,20759,45.4463889,-122.6380556
3005812,us,newberg,Newberg,OR,20790,45.3002778,-122.9719444
3005813,us,newport,Newport,OR,9515,44.6369444,-124.0522222
3005821,us,north bend,North Bend,OR,9620,43.4066667,-124.2230556
3005839,us,oak grove,Oak Grove,OR,12674,45.4169444,-122.6388889
3005859,us,ontario,Ontario,OR,10969,44.0266667,-116.9619444
3005863,us,oregon city,Oregon City,OR,29984,45.3575,-122.6055556
3005890,us,pendleton,Pendleton,OR,16539,45.6722222,-118.7875
3005917,us,portland,Portland,OR,540513,45.5236111,-122.675
3005945,us,redmond,Redmond,OR,18807,44.2727778,-121.1727778
3005985,us,roseburg,Roseburg,OR,20430,43.2166667,-123.3405556
3006000,us,saint helens,Saint Helens,OR,12082,45.8641667,-122.8052778
3006005,us,salem,Salem,OR,146922,44.9430556,-123.0338889
3006039,us,sherwood,Sherwood,OR,15157,45.3566667,-122.8388889
3006066,us,springfield,Springfield,OR,56032,44.0463889,-123.0208333
3006126,us,tigard,Tigard,OR,47068,45.4313889,-122.7702778
3006148,us,troutdale,Troutdale,OR,15205,45.5394444,-122.3861111
3006150,us,tualatin,Tualatin,OR,26476,45.3841667,-122.7627778
3006217,us,west linn,West Linn,OR,26067,45.3658333,-122.6111111
3006253,us,wilsonville,Wilsonville,OR,16134,45.3,-122.7725
3006265,us,woodburn,Woodburn,OR,22866,45.1438889,-122.8541667
3006461,us,aliquippa,Aliquippa,PA,11074,40.6366667,-80.2402778
3006477,us,allentown,Allentown,PA,105519,40.6083333,-75.4905556
3006503,us,altoona,Altoona,PA,46962,40.5186111,-78.395
3006581,us,ardmore,Ardmore,PA,12554,40.0066667,-75.2858333
3006672,us,back mountain,Back Mountain,PA,26973,41.3358333,-75.9966667
3006701,us,baldwin,Baldwin,PA,18991,40.3380556,-79.9791667
3006795,us,beaver falls,Beaver Falls,PA,9504,40.7519444,-80.3194444
3006913,us,berwick,Berwick,PA,10373,41.0544444,-76.2336111
3006926,us,bethel park,Bethel Park,PA,32474,40.3275,-80.0397222
3006929,us,bethlehem,Bethlehem,PA,73710,40.6258333,-75.3708333
3007043,us,bloomsburg,Bloomsburg,PA,12943,41.0036111,-76.4552778
3007149,us,bradford,Bradford,PA,8611,41.9558333,-78.6441667
3007189,us,brentwood,Brentwood,PA,9866,40.3705556,-79.975
3007218,us,bristol,Bristol,PA,9854,40.1005556,-74.8522222
3007257,us,broomall,Broomall,PA,11058,39.9813889,-75.3569444
3007361,us,butler,Butler,PA,14569,40.8611111,-79.8955556
3007442,us,carbondale,Carbondale,PA,9309,41.5736111,-75.5022222
3007448,us,carlisle,Carlisle,PA,18204,40.2013889,-77.1891667
3007572,us,chambersburg,Chambersburg,PA,17884,39.9375,-77.6613889
3007622,us,chester,Chester,PA,36938,39.8494444,-75.3561111
3007752,us,coatesville,Coatesville,PA,11430,39.9830556,-75.8241667
3007811,us,colonial park,Colonial Park,PA,12972,40.3005556,-76.81
3007819,us,columbia,Columbia,PA,10121,40.0336111,-76.5047222
3008044,us,croydon,Croydon,PA,9967,40.0872222,-74.9038889
3008114,us,darby,Darby,PA,10021,39.9183333,-75.2594444
3008283,us,dormont,Dormont,PA,8716,40.3958333,-80.0333333
3008322,us,drexel hill,Drexel Hill,PA,29075,39.9469444,-75.2925
3008371,us,dunmore,Dunmore,PA,13563,41.4197222,-75.6327778
3008467,us,east norriton,East Norriton,PA,13108,40.1516667,-75.3369444
3008492,us,east stroudsburg,East Stroudsburg,PA,10828,40.9994444,-75.1816667
3008514,us,easton,Easton,PA,26192,40.6883333,-75.2211111
3008536,us,economy,Economy,PA,9334,40.6,-80.225
3008610,us,elizabethtown,Elizabethtown,PA,11907,40.1527778,-76.6030556
3008673,us,emmaus,Emmaus,PA,11206,40.5394444,-75.4972222
3008701,us,ephrata,Ephrata,PA,13182,40.1797222,-76.1791667
3008708,us,erie,Erie,PA,99801,42.1291667,-80.0852778
3009018,us,franklin park,Franklin Park,PA,11737,40.5833333,-80.0880556
3009079,us,fullerton,Fullerton,PA,14781,40.6316667,-75.4736111
3009397,us,greensburg,Greensburg,PA,15309,40.3013889,-79.5391667
3009519,us,hanover,Hanover,PA,15036,39.8005556,-76.9833333
3009557,us,harrisburg,Harrisburg,PA,47840,40.2736111,-76.8847222
3009618,us,hazleton,Hazleton,PA,21961,40.9583333,-75.975
3009685,us,hermitage,Hermitage,PA,16784,41.2333333,-80.4488889
3009692,us,hershey,Hershey,PA,13172,40.2858333,-76.6505556
3009875,us,horsham,Horsham,PA,14597,40.1783333,-75.1288889
3009985,us,indiana,Indiana,PA,14357,40.6213889,-79.1527778
3010061,us,jeannette,Jeannette,PA,10185,40.3280556,-79.6155556
3010105,us,johnstown,Johnstown,PA,22357,40.3266667,-78.9222222
3010260,us,king of prussia,King of Prussia,PA,18489,40.0891667,-75.3963889
3010264,us,kingston,Kingston,PA,13067,41.2616667,-75.8972222
3010428,us,lancaster,Lancaster,PA,54735,40.0377778,-76.3058333
3010452,us,lansdale,Lansdale,PA,16094,40.2413889,-75.2841667
3010453,us,lansdowne,Lansdowne,PA,10736,39.9380556,-75.2722222
3010535,us,lebanon,Lebanon,PA,23581,40.3408333,-76.4116667
3010603,us,levittown,Levittown,PA,53117,40.155,-74.8291667
3010718,us,lock haven,Lock Haven,PA,8777,41.1369444,-77.4472222
3010806,us,lower burrell,Lower Burrell,PA,12476,40.5530556,-79.7575
3011153,us,meadville,Meadville,PA,13225,41.6413889,-80.1516667
3011457,us,mount lebanon,Mount Lebanon,PA,32730,40.3552778,-80.0497222
3011516,us,munhall,Munhall,PA,11561,40.3922222,-79.9002778
3011551,us,nanticoke,Nanticoke,PA,10265,41.2052778,-76.0052778
3011630,us,new castle,New Castle,PA,24652,41.0036111,-80.3472222
3011661,us,new kensington,New Kensington,PA,14028,40.5697222,-79.765
3011764,us,norristown,Norristown,PA,30735,40.1213889,-75.3402778
3011815,us,north versailles,North Versailles,PA,10571,40.3797222,-79.8097222
3011823,us,northampton,Northampton,PA,9760,40.6861111,-75.4972222
3011897,us,oil city,Oil City,PA,10891,41.4338889,-79.7066667
3012218,us,philadelphia,Philadelphia,PA,1453268,39.9522222,-75.1641667
3012227,us,phoenixville,Phoenixville,PA,14660,40.1302778,-75.5152778
3012295,us,pittsburgh,Pittsburgh,PA,319494,40.4405556,-79.9961111
3012333,us,plum,Plum,PA,26550,40.5002778,-79.7497222
3012424,us,pottstown,Pottstown,PA,21720,40.2452778,-75.65
3012426,us,pottsville,Pottsville,PA,14631,40.6855556,-76.1958333
3012455,us,progress,Progress,PA,9607,40.285,-76.8316667
3012554,us,reading,Reading,PA,79799,40.3355556,-75.9272222
3012943,us,saint marys,Saint Marys,PA,14026,41.4277778,-78.5611111
3013075,us,scranton,Scranton,PA,73206,41.4088889,-75.6627778
3013155,us,sharon,Sharon,PA,15415,41.2330556,-80.4936111
3013493,us,springfield,Springfield,PA,23363,39.9305556,-75.3205556
3013548,us,state college,State College,PA,41835,40.7933333,-77.8602778
3013703,us,sunbury,Sunbury,PA,10084,40.8625,-76.7947222
3013760,us,swissvale,Swissvale,PA,9069,40.4236111,-79.8830556
3014061,us,uniontown,Uniontown,PA,11878,39.9,-79.7166667
3014284,us,warren,Warren,PA,9569,41.8438889,-79.1452778
3014297,us,washington,Washington,PA,14637,40.1738889,-80.2463889
3014330,us,waynesboro,Waynesboro,PA,9651,39.7558333,-77.5780556
3014411,us,west chester,West Chester,PA,17545,39.9605556,-75.6058333
3014467,us,west mifflin,West Mifflin,PA,21454,40.3633333,-79.8666667
3014477,us,west norriton,West Norriton,PA,14702,40.1294444,-75.3788889
3014615,us,wilkes-barre,Wilkes-Barre,PA,40736,41.2458333,-75.8816667
3014616,us,wilkinsburg,Wilkinsburg,PA,18036,40.4416667,-79.8822222
3014627,us,williamsport,Williamsport,PA,29377,41.2411111,-77.0013889
3014635,us,willow grove,Willow Grove,PA,16129,40.1438889,-75.1161111
3014739,us,woodlyn,Woodlyn,PA,9944,39.8722222,-75.3375
3014800,us,yeadon,Yeadon,PA,11469,39.9388889,-75.2558333
3014814,us,york,York,PA,39587,39.9625,-76.7280556
3014857,us,adjuntas,Adjuntas,PR,5080,18.1647222,-66.7225
3014859,us,aguada,Aguada,PR,4040,18.3813889,-67.1886111
3014860,us,aguadilla,Aguadilla,PR,16074,18.4294444,-67.1544444
3014861,us,aguas buenas,Aguas Buenas,PR,4576,18.2588889,-66.1033333
3014865,us,aibonito,Aibonito,PR,8947,18.1419444,-66.2663889
3014879,us,anasco,Anasco,PR,6136,18.2847222,-67.14
3014884,us,arecibo,Arecibo,PR,49189,18.4744444,-66.7161111
3014888,us,arroyo,Arroyo,PR,7520,17.9677778,-66.0616667
3014902,us,barceloneta,Barceloneta,PR,4494,18.4525,-66.5388889
3014906,us,barranquitas,Barranquitas,PR,3021,18.1886111,-66.3066667
3014947,us,cabo rojo,Cabo Rojo,PR,10840,18.0886111,-67.1461111
3014949,us,caguas,Caguas,PR,86807,18.2361111,-66.0488889
3014974,us,camuy,Camuy,PR,4240,18.4858333,-66.8452778
3014978,us,candelaria,Candelaria,PR,17632,18.4061111,-66.2091667
3014981,us,canovanas,Canovanas,PR,8437,18.3811111,-65.9016667
3014995,us,carolina,Carolina,PR,170408,18.3827778,-65.9577778
3015003,us,catano,Catano,PR,28094,18.4433333,-66.1186111
3015004,us,cayey,Cayey,PR,18495,18.1138889,-66.1663889
3015021,us,ciales,Ciales,PR,3256,18.3380556,-66.4691667
3015022,us,cidra,Cidra,PR,5067,18.1777778,-66.1616667
3015027,us,coamo,Coamo,PR,11941,18.0819444,-66.3583333
3015037,us,comerio,Comerio,PR,4649,18.22,-66.2263889
3015052,us,corozal,Corozal,PR,11297,18.3430556,-66.3172222
3015072,us,culebra,Culebra,PR,1486,18.305,-65.3013889
3015082,us,dorado,Dorado,PR,13117,18.4608333,-66.2680556
3015146,us,fajardo,Fajardo,PR,34070,18.3277778,-65.6527778
3015158,us,florida,Florida,PR,5972,18.3652778,-66.5675
3015178,us,guanica,Guanica,PR,9224,17.9736111,-66.9083333
3015183,us,guayama,Guayama,PR,21576,17.9861111,-66.1141667
3015184,us,guayanilla,Guayanilla,PR,5213,18.0211111,-66.7922222
3015186,us,guaynabo,Guaynabo,PR,81363,18.3594444,-66.1113889
3015188,us,gurabo,Gurabo,PR,8974,18.2563889,-65.9733333
3015367,us,hatillo,Hatillo,PR,5622,18.4883333,-66.8258333
3015380,us,hormigueros,Hormigueros,PR,11935,18.1416667,-67.1277778
3015384,us,humacao,Humacao,PR,20388,18.1516667,-65.8277778
3015394,us,isabela,Isabela,PR,12505,18.5027778,-67.0247222
3015411,us,jayuya,Jayuya,PR,3587,18.2205556,-66.5919444
3015418,us,juana diaz,Juana Diaz,PR,9427,18.0544444,-66.5069444
3015421,us,juncos,Juncos,PR,8905,18.2294444,-65.9213889
3015476,us,lajas,Lajas,PR,5255,18.0519444,-67.0597222
3015479,us,lares,Lares,PR,7184,18.2966667,-66.8775
3015505,us,las piedras,Las Piedras,PR,6655,18.185,-65.8666667
3015515,us,levittown,Levittown,PR,29786,18.4519444,-66.1819444
3015523,us,loiza,Loiza,PR,4311,18.4333333,-65.8805556
3015545,us,luquillo,Luquillo,PR,8326,18.3744444,-65.7169444
3015563,us,manati,Manati,PR,16093,18.4294444,-66.4925
3015575,us,maricao,Maricao,PR,1172,18.1827778,-66.9802778
3015584,us,maunabo,Maunabo,PR,2154,18.0091667,-65.8997222
3015585,us,mayaguez,Mayaguez,PR,76503,18.2030556,-67.14
3015599,us,moca,Moca,PR,4964,18.3966667,-67.1136111
3015610,us,morovis,Morovis,PR,2414,18.3277778,-66.4069444
3015617,us,naguabo,Naguabo,PR,4643,18.2136111,-65.7352778
3015619,us,naranjito,Naranjito,PR,2005,18.3027778,-66.2452778
3015633,us,orocovis,Orocovis,PR,944,18.2288889,-66.3913889
3015671,us,patillas,Patillas,PR,4247,18.0083333,-66.0161111
3015676,us,penuelas,Penuelas,PR,6847,18.0583333,-66.7219444
3015708,us,ponce,Ponce,PR,152639,18.0130556,-66.6144444
3015733,us,quebradillas,Quebradillas,PR,5620,18.4758333,-66.9388889
3015755,us,rincon,Rincon,PR,1499,18.3422222,-67.2502778
3015761,us,rio grande,Rio Grande,PR,41218,18.3822222,-65.8316667
3015784,us,sabana grande,Sabana Grande,PR,8961,18.0797222,-66.9608333
3015794,us,salinas,Salinas,PR,6375,17.9794444,-66.2983333
3015806,us,san german,San German,PR,12055,18.0836111,-67.0452778
3015810,us,san juan,San Juan,PR,418140,18.4683333,-66.1061111
3015811,us,san lorenzo,San Lorenzo,PR,9373,18.1913889,-65.9613889
3015817,us,san sebastian,San Sebastian,PR,11591,18.3386111,-66.9905556
3015826,us,santa isabel,Santa Isabel,PR,7260,17.9680556,-66.4052778
3015872,us,toa alta,Toa Alta,PR,4483,18.3902778,-66.2486111
3015873,us,toa baja,Toa Baja,PR,1889,18.4458333,-66.26
3015884,us,trujillo alto,Trujillo Alto,PR,54191,18.3566667,-66.0077778
3015891,us,utuado,Utuado,PR,9844,18.2675,-66.7008333
3015900,us,vega alta,Vega Alta,PR,12036,18.4141667,-66.3316667
3015901,us,vega baja,Vega Baja,PR,29326,18.4463889,-66.3880556
3015907,us,vieques,Vieques,PR,4531,18.1494444,-65.4452778
3015930,us,villalba,Villalba,PR,4555,18.1291667,-66.4925
3015937,us,yabucoa,Yabucoa,PR,6952,18.0525,-65.8797222
3015938,us,yauco,Yauco,PR,20296,18.0369444,-66.8502778
3015966,us,barrington,Barrington,RI,16669,41.7405556,-71.3091667
3015984,us,bristol,Bristol,RI,22795,41.6769444,-71.2666667
3015996,us,central falls,Central Falls,RI,19509,41.8905556,-71.3927778
3015997,us,charlestown,Charlestown,RI,8421,41.3830556,-71.6422222
3016018,us,coventry,Coventry,RI,35525,41.7,-71.6833333
3016020,us,cranston,Cranston,RI,82926,41.7797222,-71.4377778
3016022,us,cumberland,Cumberland,RI,34843,41.9666667,-71.4333333
3016032,us,east greenwich,East Greenwich,RI,13682,41.6602778,-71.4563889
3016034,us,east providence,East Providence,RI,50453,41.8136111,-71.3705556
3016042,us,exeter,Exeter,RI,6426,41.5775,-71.5380556
3016050,us,foster,Foster,RI,4598,41.8536111,-71.7586111
3016072,us,greenville,Greenville,RI,8964,41.8711111,-71.5525
3016092,us,hopkinton,Hopkinton,RI,8261,41.4611111,-71.7780556
3016102,us,jamestown,Jamestown,RI,5755,41.4969444,-71.3677778
3016110,us,kingston,Kingston,RI,5113,41.4802778,-71.5230556
3016145,us,middletown,Middletown,RI,17303,41.5455556,-71.2919444
3016156,us,narragansett,Narragansett,RI,17236,41.45,-71.45
3016166,us,newport,Newport,RI,25818,41.49,-71.3133333
3016172,us,north providence,North Providence,RI,33835,41.85,-71.4666667
3016175,us,north smithfield,North Smithfield,RI,11212,41.9666667,-71.55
3016186,us,pascoag,Pascoag,RI,4716,41.9555556,-71.7027778
3016187,us,pawtucket,Pawtucket,RI,74965,41.8786111,-71.3830556
3016202,us,portsmouth,Portsmouth,RI,17756,41.6022222,-71.2508333
3016209,us,providence,Providence,RI,177595,41.8238889,-71.4133333
3016248,us,smithfield,Smithfield,RI,21872,41.9219444,-71.55
3016266,us,tiverton,Tiverton,RI,19432,41.6258333,-71.2138889
3016274,us,valley falls,Valley Falls,RI,12048,41.9066667,-71.3911111
3016281,us,warren,Warren,RI,11280,41.7302778,-71.2830556
3016282,us,warwick,Warwick,RI,88071,41.7,-71.4166667
3016293,us,west warwick,West Warwick,RI,30146,41.7061111,-71.5236111
3016295,us,westerly,Westerly,RI,26048,41.3775,-71.8277778
3016306,us,woonsocket,Woonsocket,RI,45839,42.0027778,-71.5152778
3016320,us,aiken,Aiken,SC,27237,33.5602778,-81.7197222
3016334,us,anderson,Anderson,SC,25393,34.5033333,-82.6502778
3016469,us,beaufort,Beaufort,SC,12256,32.4313889,-80.67
3016508,us,bennettsville,Bennettsville,SC,9253,34.6172222,-79.685
3016512,us,berea,Berea,SC,14331,34.8852778,-82.4561111
3016820,us,cayce,Cayce,SC,12450,33.9655556,-81.0741667
3016860,us,charleston,Charleston,SC,104782,32.7763889,-79.9311111
3016930,us,clemson,Clemson,SC,11901,34.6833333,-82.8375
3016940,us,clinton,Clinton,SC,9368,34.4725,-81.8808333
3016985,us,columbia,Columbia,SC,117722,34.0005556,-81.035
3016995,us,conway,Conway,SC,13340,33.8358333,-79.0480556
3017139,us,dentsville,Dentsville,SC,13476,34.0638889,-80.9583333
3017231,us,easley,Easley,SC,18767,34.8297222,-82.6016667
3017383,us,florence,Florence,SC,30517,34.1952778,-79.7627778
3017392,us,forest acres,Forest Acres,SC,10236,34.0191667,-80.99
3017466,us,gaffney,Gaffney,SC,12791,35.0716667,-81.65
3017473,us,gantt,Gantt,SC,13870,34.8,-82.4244444
3017498,us,georgetown,Georgetown,SC,8927,33.3766667,-79.2947222
3017546,us,goose creek,Goose Creek,SC,31399,32.9808333,-80.0327778
3017597,us,greenville,Greenville,SC,55559,34.8525,-82.3941667
3017598,us,greenwood,Greenwood,SC,22316,34.1952778,-82.1619444
3017604,us,greer,Greer,SC,20703,34.9386111,-82.2272222
3017653,us,hanahan,Hanahan,SC,13100,32.9183333,-80.0222222
3017753,us,hilton head island,Hilton Head Island,SC,34457,32.2161111,-80.7527778
3017860,us,irmo,Irmo,SC,11286,34.0858333,-81.1833333
3017998,us,ladson,Ladson,SC,13019,32.9855556,-80.11
3018039,us,lancaster,Lancaster,SC,8349,34.7202778,-80.7711111
3018068,us,laurens,Laurens,SC,9737,34.4988889,-82.0144444
3018103,us,lexington,Lexington,SC,13991,33.9813889,-81.2363889
3018264,us,mauldin,Mauldin,SC,19513,34.7786111,-82.3102778
3018407,us,mount pleasant,Mount Pleasant,SC,59105,32.7938889,-79.8627778
3018439,us,myrtle beach,Myrtle Beach,SC,25310,33.6888889,-78.8869444
3018466,us,newberry,Newberry,SC,10526,34.2744444,-81.6188889
3018490,us,north augusta,North Augusta,SC,19030,33.5016667,-81.9652778
